,caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
377,574,ReadyInformClient,System,complete,,,,,,,True,2021-01-17,20:26
378,269,FirstContact,Monica,complete,Phone,,,,,,,2021-01-18,2:52
379,533,MakeTicket,Monica,complete,,P,8776.0,,,,,2021-01-19,17:58
380,46,Survey,Paul,complete,,,,True,220.0,2.0,,2021-01-20,4:36
381,441,Survey,Paul,complete,,,,True,240.0,1.0,,2021-01-21,15:55
382,324,ArrangeSurvey,Dian,complete,,,,,,,,2021-01-22,2:14
383,860,ImmediateRepair,Jacky,start,,,,,,,,2021-01-23,18:52
384,841,ArrangeSurvey,Monica,complete,,,,,,,,2021-01-24,10:58
385,987,SendTicketToFinAdmin,System,complete,,,,,,,,2021-01-25,15:04
386,713,Survey,Paul,start,,,,,,,,2021-01-26,3:39
387,775,Survey,Anne,complete,,,,True,120.0,1.0,,2021-01-27,10:43
388,155,RepairReady,System,complete,,,,,,,True,2021-01-28,18:11
389,947,MakeTicket,Monica,complete,,P,1537.0,,,,,2021-01-29,5:28
390,575,ArrangeSurvey,Monica,start,,,,,,,,2021-01-30,12:52
391,174,RepairReady,System,complete,,,,,,,True,2021-01-31,17:24
392,731,MakeTicket,Dian,complete,,P,5146.0,,,,,2021-02-01,5:26
393,792,RepairReady,System,complete,,,,,,,True,2021-02-02,0:30
394,411,RepairReady,System,complete,,,,,,,True,2021-02-03,15:03
395,75,ReadyInformClient,System,complete,,,,,,,True,2021-02-04,8:54
396,548,MakeTicket,Dian,start,,,,,,,,2021-02-05,8:11
397,599,TicketReady,System,complete,,,,,,,,2021-02-06,12:31
398,834,InformClientWrongPlace,Dian,complete,,,,,,,,2021-02-07,1:27
399,80,Survey,Anne,complete,,,,True,120.0,1.0,,2021-02-08,14:07
400,245,ArrangeSurvey,Dian,start,,,,,,,,2021-02-09,14:42
401,995,ArrangeSurvey,Monica,start,,,,,,,,2021-02-10,4:03
402,964,SendTicketToFinAdmin,System,complete,,,,,,,,2021-02-11,22:22
403,414,ImmediateRepair,Anne,complete,,,,,,,,2021-02-12,21:49
404,11,Survey,Anne,start,,,,,,,,2021-02-13,12:22
405,885,Survey,Anne,start,,,,,,,,2021-02-14,2:58
406,259,ReadyInformClient,System,complete,,,,,,,True,2021-02-15,13:43
407,735,FirstContact,Dian,complete,Letter,,,,,,,2021-02-16,3:47
408,346,RepairReady,System,complete,,,,,,,True,2021-02-17,1:39
409,644,InternRepair,Cindy,complete,,,,,,,,2021-02-18,20:18
410,761,MakeTicket,Monica,start,,,,,,,,2021-02-19,16:17
411,666,FirstContact,Monica,complete,Personal,,,,,,,2021-02-20,12:15
412,980,MakeTicket,Dian,start,,,,,,,,2021-02-21,22:37
413,512,MakeTicket,Monica,start,,,,,,,,2021-02-22,7:01
414,293,InternRepair,John,start,,,,,,,,2021-02-23,1:16
415,552,InternRepair,Lex,start,,,,,,,,2021-02-24,7:36
416,868,Survey,Edd,start,,,,,,,,2021-02-25,9:48
417,707,Survey,Nick,complete,,,,False,480.0,4.0,,2021-02-26,0:58
418,292,MakeTicket,Monica,complete,,B,2030.0,,,,,2021-02-27,22:50
419,760,SendTicketToFinAdmin,System,complete,,,,,,,,2021-02-28,12:50
420,210,MakeTicket,Dian,complete,,P,1478.0,,,,,2021-03-01,20:42
421,113,FirstContact,Dian,complete,Web,,,,,,,2021-03-02,21:39
422,722,FirstContact,Monica,complete,Phone,,,,,,,2021-03-03,2:45
423,330,ArrangeSurvey,Monica,start,,,,,,,,2021-03-04,21:50
424,313,RepairReady,System,complete,,,,,,,True,2021-03-05,23:23
425,555,ArrangeSurvey,Monica,start,,,,,,,,2021-03-06,10:35
426,79,InternRepair,Cindy,complete,,,,,,,,2021-03-07,16:40
427,656,Survey,Edd,start,,,,,,,,2021-03-08,6:45
428,977,TicketReady,System,complete,,,,,,,,2021-03-09,21:01
429,131,Survey,Lex,start,,,,,,,,2021-03-10,16:03
430,316,SendTicketToFinAdmin,System,complete,,,,,,,,2021-03-11,17:21
431,343,ArrangeSurvey,Monica,complete,,,,,,,,2021-03-12,17:55
432,583,FirstContact,Monica,complete,Phone,,,,,,,2021-03-13,13:32
433,288,ReadyInformClient,System,complete,,,,,,,True,2021-03-14,20:59
434,880,ArrangeSurvey,Monica,start,,,,,,,,2021-03-15,3:27
435,955,MakeTicket,Dian,complete,,E,429.0,,,,,2021-03-16,4:09
436,244,Survey,Paul,start,,,,,,,,2021-03-17,13:12
437,485,InformClientSurvey,System,complete,,,,,,,,2021-03-18,14:21
438,865,ArrangeSurvey,Dian,complete,,,,,,,,2021-03-19,23:42
439,789,ArrangeSurvey,Monica,complete,,,,,,,,2021-03-20,5:19
440,885,MakeTicket,Dian,start,,,,,,,,2021-03-21,13:01
441,318,InternRepair,Edd,start,,,,,,,,2021-03-22,2:02
442,373,ArrangeSurvey,Monica,complete,,,,,,,,2021-03-23,5:40
443,259,Survey,John,start,,,,,,,,2021-03-24,13:49
444,152,ArrangeSurvey,Monica,start,,,,,,,,2021-03-25,3:39
445,873,ArrangeSurvey,Monica,complete,,,,,,,,2021-03-26,15:02
446,94,RepairReady,System,complete,,,,,,,True,2021-03-27,9:50
447,367,ReadyInformClient,System,complete,,,,,,,True,2021-03-28,22:17
448,917,FirstContact,Dian,complete,Phone,,,,,,,2021-03-29,23:10
449,889,MakeTicket,Dian,complete,,B,4756.0,,,,,2021-03-30,1:28
450,900,MakeTicket,Monica,complete,,E,5701.0,,,,,2021-03-31,21:57
451,850,MakeTicket,Dian,complete,,P,9470.0,,,,,2021-04-01,19:35
452,968,FirstContact,Monica,complete,Personal,,,,,,,2021-04-02,10:53
453,139,MakeTicket,Dian,complete,,P,4116.0,,,,,2021-04-03,7:39
454,933,RepairReady,System,complete,,,,,,,True,2021-04-04,4:54
455,728,InformClientSurvey,System,complete,,,,,,,,2021-04-05,2:02
456,407,MakeTicket,Dian,complete,,E,9069.0,,,,,2021-04-06,9:05
457,133,SendTicketToFinAdmin,System,complete,,,,,,,,2021-04-07,0:22
458,98,InternRepair,Lex,complete,,,,,,,,2021-04-08,8:39
459,365,InternRepair,Paul,complete,,,,,,,,2021-04-09,21:37
460,98,MakeTicket,Dian,start,,,,,,,,2021-04-10,5:30
461,570,RepairReady,System,complete,,,,,,,True,2021-04-11,22:10
462,237,ArrangeSurvey,Dian,start,,,,,,,,2021-04-12,10:14
463,582,TicketReady,System,complete,,,,,,,,2021-04-13,16:45
464,490,Survey,Barbara,start,,,,,,,,2021-04-14,6:21
465,884,TicketReady,System,complete,,,,,,,,2021-04-15,7:51
466,616,RepairReady,System,complete,,,,,,,True,2021-04-16,9:17
467,63,ArrangeSurvey,Monica,complete,,,,,,,,2021-04-17,20:28
468,565,Survey,Anne,complete,,,,True,120.0,1.0,,2021-04-18,9:02
469,506,MakeTicket,Monica,complete,,B,126.0,,,,,2021-04-19,19:27
470,502,MakeTicket,Monica,start,,,,,,,,2021-04-20,10:11
471,153,InternRepair,Anne,complete,,,,,,,,2021-04-21,7:43
472,683,Survey,Barbara,start,,,,,,,,2021-04-22,11:46
473,836,Survey,Anne,start,,,,,,,,2021-04-23,22:42
474,84,RepairReady,System,complete,,,,,,,True,2021-04-24,22:05
475,826,Survey,Anne,complete,,,,True,120.0,1.0,,2021-04-25,20:28
476,729,Survey,Anne,start,,,,,,,,2021-04-26,12:50
477,607,MakeTicket,Monica,start,,,,,,,,2021-04-27,22:36
478,655,InformClientSurvey,System,complete,,,,,,,,2021-04-28,14:30
479,915,RepairReady,System,complete,,,,,,,True,2021-04-29,7:04
480,783,Survey,Anne,start,,,,,,,,2021-04-30,2:15
481,530,InformClientSurvey,System,complete,,,,,,,,2021-05-01,10:34
482,532,ArrangeSurvey,Monica,complete,,,,,,,,2021-05-02,3:16
483,342,Survey,Anne,start,,,,,,,,2021-05-03,6:57
484,183,Survey,Paul,start,,,,,,,,2021-05-04,11:27
485,796,InformClientSurvey,System,complete,,,,,,,,2021-05-05,20:23
486,16,ImmediateRepair,Jacky,start,,,,,,,,2021-05-06,0:15
487,483,MakeTicket,Dian,complete,,P,9483.0,,,,,2021-05-07,5:00
488,108,TicketReady,System,complete,,,,,,,,2021-05-08,0:33
489,10,ImmediateRepair,Jacky,complete,,,,,,,,2021-05-09,7:09
490,861,InformClientSurvey,System,complete,,,,,,,,2021-05-10,18:02
491,345,MakeTicket,Monica,start,,,,,,,,2021-05-11,1:37
492,175,RepairReady,System,complete,,,,,,,True,2021-05-12,9:48
493,351,ArrangeSurvey,Dian,start,,,,,,,,2021-05-13,0:21
494,233,Survey,John,start,,,,,,,,2021-05-14,8:07
495,2,RepairReady,System,complete,,,,,,,True,2021-05-15,8:57
496,887,SendTicketToFinAdmin,System,complete,,,,,,,,2021-05-16,21:28
497,314,MakeTicket,Dian,complete,,P,7833.0,,,,,2021-05-17,11:59
498,348,ImmediateRepair,Barbara,complete,,,,,,,,2021-05-18,19:18
499,849,SendTicketToFinAdmin,System,complete,,,,,,,,2021-05-19,3:43
500,93,Survey,Cindy,complete,,,,True,220.0,2.0,,2021-05-20,12:38
501,648,InternRepair,Edd,start,,,,,,,,2021-05-21,16:59
502,193,RepairReady,System,complete,,,,,,,True,2021-05-22,22:34
503,459,Survey,Edd,complete,,,,True,220.0,2.0,,2021-05-23,6:57
504,668,InternRepair,Edd,start,,,,,,,,2021-05-24,3:35
505,494,ExternRepair,DoIt,start,,,,,,,,2021-05-25,22:47
506,96,RepairReady,System,complete,,,,,,,True,2021-05-26,7:22
507,454,MakeTicket,Dian,complete,,E,5470.0,,,,,2021-05-27,20:02
508,533,ArrangeSurvey,Monica,start,,,,,,,,2021-05-28,17:58
509,664,ArrangeSurvey,Monica,complete,,,,,,,,2021-05-29,6:05
510,844,MakeTicket,Monica,complete,,B,522.0,,,,,2021-05-30,17:43
511,708,TicketReady,System,complete,,,,,,,,2021-05-31,18:57
512,12,InformClientSurvey,System,complete,,,,,,,,2021-06-01,18:24
513,823,ImmediateRepair,Barbara,start,,,,,,,,2021-06-02,12:54
514,449,MakeTicket,Monica,complete,,B,4274.0,,,,,2021-06-03,15:30
515,226,InformClientSurvey,System,complete,,,,,,,,2021-06-04,3:04
516,96,SendTicketToFinAdmin,System,complete,,,,,,,,2021-06-05,10:44
517,521,InternRepair,Cindy,complete,,,,,,,,2021-06-06,14:23
518,439,ReadyInformClient,System,complete,,,,,,,True,2021-06-07,13:41
519,506,SendTicketToFinAdmin,System,complete,,,,,,,,2021-06-08,12:15
520,899,ArrangeSurvey,Dian,start,,,,,,,,2021-06-09,1:31
521,894,ImmediateRepair,Anne,start,,,,,,,,2021-06-10,5:21
522,607,TicketReady,System,complete,,,,,,,,2021-06-11,5:04
523,627,ReadyInformClient,System,complete,,,,,,,True,2021-06-12,18:45
524,8,RepairReady,System,complete,,,,,,,True,2021-06-13,4:14
525,101,InternRepair,Nick,complete,,,,,,,,2021-06-14,10:45
526,332,ReadyInformClient,System,complete,,,,,,,True,2021-06-15,21:50
527,389,Survey,Anne,start,,,,,,,,2021-06-16,3:59
528,475,ImmediateRepair,Anne,complete,,,,,,,,2021-06-17,6:57
529,57,InternRepair,Edd,complete,,,,,,,,2021-06-18,3:31
530,174,InformClientSurvey,System,complete,,,,,,,,2021-06-19,16:26
531,26,InternRepair,John,complete,,,,,,,,2021-06-20,3:20
532,705,InformClientWrongPlace,Monica,complete,,,,,,,,2021-06-21,23:33
533,863,Survey,Anne,complete,,,,True,120.0,1.0,,2021-06-22,14:17
534,435,FirstContact,Dian,complete,Web,,,,,,,2021-06-23,1:50
535,819,MakeTicket,Dian,start,,,,,,,,2021-06-24,9:26
536,154,ReadyInformClient,System,complete,,,,,,,True,2021-06-25,5:19
537,570,Survey,Ben,start,,,,,,,,2021-06-26,18:26
538,680,ReadyInformClient,System,complete,,,,,,,True,2021-06-27,20:31
539,209,FirstContact,Dian,complete,Personal,,,,,,,2021-06-28,21:16
540,284,RepairReady,System,complete,,,,,,,True,2021-06-29,21:09
541,859,SendTicketToFinAdmin,System,complete,,,,,,,,2021-06-30,6:56
542,423,ReadyInformClient,System,complete,,,,,,,True,2021-07-01,23:28
543,673,ReadyInformClient,System,complete,,,,,,,True,2021-07-02,14:27
544,53,ArrangeSurvey,Dian,complete,,,,,,,,2021-07-03,18:28
545,975,InformClientSurvey,System,complete,,,,,,,,2021-07-04,7:54
546,392,FirstContact,Monica,complete,Phone,,,,,,,2021-07-05,9:30
547,286,SendTicketToFinAdmin,System,complete,,,,,,,,2021-07-06,5:06
548,542,MakeTicket,Monica,start,,,,,,,,2021-07-07,16:33
549,173,InformClientSurvey,System,complete,,,,,,,,2021-07-08,19:48
550,877,InformClientSurvey,System,complete,,,,,,,,2021-07-09,1:25
551,582,ArrangeSurvey,Monica,start,,,,,,,,2021-07-10,23:48
552,576,Survey,Cindy,start,,,,,,,,2021-07-11,5:02
553,275,ImmediateRepair,Barbara,start,,,,,,,,2021-07-12,10:46
554,740,SendTicketToFinAdmin,System,complete,,,,,,,,2021-07-13,13:19
555,975,InternRepair,John,start,,,,,,,,2021-07-14,21:29
556,255,Survey,Jacky,complete,,,,True,120.0,1.0,,2021-07-15,8:19
557,962,ImmediateRepair,Barbara,start,,,,,,,,2021-07-16,11:21
558,907,InternRepair,Edd,complete,,,,,,,,2021-07-17,0:47
559,162,ArrangeSurvey,Dian,start,,,,,,,,2021-07-18,4:40
560,216,RepairReady,System,complete,,,,,,,True,2021-07-19,8:45
561,192,ArrangeSurvey,Monica,start,,,,,,,,2021-07-20,17:09
562,331,MakeTicket,Monica,complete,,P,8052.0,,,,,2021-07-21,4:15
563,21,SendTicketToFinAdmin,System,complete,,,,,,,,2021-07-22,6:17
564,621,SendTicketToFinAdmin,System,complete,,,,,,,,2021-07-23,2:37
565,14,ImmediateRepair,Jacky,complete,,,,,,,,2021-07-24,14:33
566,545,ImmediateRepair,Anne,complete,,,,,,,,2021-07-25,7:28
567,328,MakeTicket,Monica,complete,,E,9316.0,,,,,2021-07-26,6:08
568,52,MakeTicket,Dian,complete,,E,2059.0,,,,,2021-07-27,20:49
569,339,FirstContact,Dian,complete,Web,,,,,,,2021-07-28,19:44
570,132,SendTicketToFinAdmin,System,complete,,,,,,,,2021-07-29,7:10
571,500,InformClientSurvey,System,complete,,,,,,,,2021-07-30,14:21
572,618,MakeTicket,Dian,complete,,E,4716.0,,,,,2021-07-31,0:18
573,790,RepairReady,System,complete,,,,,,,True,2021-08-01,23:42
574,991,ImmediateRepair,Anne,complete,,,,,,,,2021-08-02,4:19
575,891,FirstContact,Dian,complete,Personal,,,,,,,2021-08-03,23:21
576,184,ArrangeSurvey,Dian,complete,,,,,,,,2021-08-04,2:15
577,919,TicketReady,System,complete,,,,,,,,2021-08-05,0:20
578,698,InformClientSurvey,System,complete,,,,,,,,2021-08-06,18:38
579,187,RepairReady,System,complete,,,,,,,True,2021-08-07,6:27
580,415,ReadyInformClient,System,complete,,,,,,,True,2021-08-08,16:45
581,180,ExternRepair,FixIt,start,,,,,,,,2021-08-09,22:41
582,342,Survey,Anne,complete,,,,True,120.0,1.0,,2021-08-10,7:49
583,668,MakeTicket,Dian,complete,,E,851.0,,,,,2021-08-11,11:10
584,188,MakeTicket,Monica,start,,,,,,,,2021-08-12,15:38
585,972,ReadyInformClient,System,complete,,,,,,,True,2021-08-13,8:41
586,688,InformClientSurvey,System,complete,,,,,,,,2021-08-14,19:43
587,346,ReadyInformClient,System,complete,,,,,,,True,2021-08-15,5:08
588,667,InternRepair,Nick,start,,,,,,,,2021-08-16,14:40
589,142,InternRepair,John,complete,,,,,,,,2021-08-17,21:16
590,136,Survey,Barbara,start,,,,,,,,2021-08-18,19:58
591,139,SendTicketToFinAdmin,System,complete,,,,,,,,2021-08-19,18:32
592,614,Survey,Barbara,start,,,,,,,,2021-08-20,8:22
593,991,MakeTicket,Monica,complete,,P,9798.0,,,,,2021-08-21,22:31
594,35,RepairReady,System,complete,,,,,,,True,2021-08-22,22:05
595,660,SendTicketToFinAdmin,System,complete,,,,,,,,2021-08-23,11:46
596,717,SendTicketToFinAdmin,System,complete,,,,,,,,2021-08-24,16:58
597,700,InformClientSurvey,System,complete,,,,,,,,2021-08-25,17:34
598,538,Survey,Anne,complete,,,,True,120.0,3.0,,2021-08-26,4:09
599,387,TicketReady,System,complete,,,,,,,,2021-08-27,21:03
600,85,ImmediateRepair,Barbara,start,,,,,,,,2021-08-28,8:04
601,851,Survey,Lex,start,,,,,,,,2021-08-29,16:41
602,935,InternRepair,John,complete,,,,,,,,2021-08-30,1:59
603,848,ArrangeSurvey,Monica,start,,,,,,,,2021-08-31,16:30
604,111,MakeTicket,Dian,complete,,E,8232.0,,,,,2021-09-01,19:36
605,433,Survey,Barbara,complete,,,,True,120.0,1.0,,2021-09-02,3:34
606,555,MakeTicket,Monica,complete,,P,5865.0,,,,,2021-09-03,10:35
607,364,ArrangeSurvey,Dian,start,,,,,,,,2021-09-04,0:52
608,526,RepairReady,System,complete,,,,,,,True,2021-09-05,0:10
609,826,ExternRepair,FixIt,start,,,,,,,,2021-09-06,22:40
610,345,MakeTicket,Monica,complete,,E,7231.0,,,,,2021-09-07,1:39
611,230,InformClientWrongPlace,Monica,complete,,,,,,,,2021-09-08,1:04
612,596,InformClientSurvey,System,complete,,,,,,,,2021-09-09,22:30
613,973,Survey,Jacky,start,,,,,,,,2021-09-10,15:46
614,968,Survey,Paul,start,,,,,,,,2021-09-11,2:19
615,528,InternRepair,Cindy,start,,,,,,,,2021-09-12,6:43
616,862,MakeTicket,Dian,complete,,P,5214.0,,,,,2021-09-13,13:21
617,246,ImmediateRepair,Anne,start,,,,,,,,2021-09-14,5:13
618,614,FirstContact,Monica,complete,Personal,,,,,,,2021-09-15,3:20
619,760,Survey,Cindy,start,,,,,,,,2021-09-16,23:36
620,288,Survey,John,start,,,,,,,,2021-09-17,16:47
621,604,ArrangeSurvey,Dian,complete,,,,,,,,2021-09-18,1:21
622,940,InternRepair,Edd,complete,,,,,,,,2021-09-19,6:32
623,256,Survey,Anne,start,,,,,,,,2021-09-20,16:34
624,813,Survey,Edd,complete,,,,True,220.0,2.0,,2021-09-21,22:54
625,495,Survey,Anne,start,,,,,,,,2021-09-22,17:54
626,261,ArrangeSurvey,Monica,start,,,,,,,,2021-09-23,15:01
627,561,MakeTicket,Monica,start,,,,,,,,2021-09-24,13:39
628,56,Survey,Cindy,complete,,,,True,220.0,2.0,,2021-09-25,23:11
629,39,Survey,Paul,start,,,,,,,,2021-09-26,23:06
630,264,ArrangeSurvey,Monica,start,,,,,,,,2021-09-27,6:48
631,17,SendTicketToFinAdmin,System,complete,,,,,,,,2021-09-28,9:21
632,361,ArrangeSurvey,Dian,start,,,,,,,,2021-09-29,19:33
633,381,ArrangeSurvey,Monica,complete,,,,,,,,2021-09-30,18:15
634,512,InternRepair,Barbara,start,,,,,,,,2021-10-01,23:21
635,601,ReadyInformClient,System,complete,,,,,,,True,2021-10-02,8:43
636,714,Survey,Cindy,complete,,,,True,220.0,2.0,,2021-10-03,21:33
637,70,RepairReady,System,complete,,,,,,,True,2021-10-04,2:58
638,916,ImmediateRepair,Anne,complete,,,,,,,,2021-10-05,17:03
639,410,MakeTicket,Monica,complete,,P,6179.0,,,,,2021-10-06,11:41
640,224,MakeTicket,Dian,start,,,,,,,,2021-10-07,16:40
641,945,SendTicketToFinAdmin,System,complete,,,,,,,,2021-10-08,20:21
642,429,RepairReady,System,complete,,,,,,,True,2021-10-09,8:35
643,670,Survey,John,complete,,,,True,220.0,2.0,,2021-10-10,8:46
644,411,ImmediateRepair,Jacky,complete,,,,,,,,2021-10-11,15:03
645,298,RepairReady,System,complete,,,,,,,True,2021-10-12,6:31
646,872,RepairReady,System,complete,,,,,,,True,2021-10-13,18:01
647,666,SendTicketToFinAdmin,System,complete,,,,,,,,2021-10-14,22:55
648,202,SendTicketToFinAdmin,System,complete,,,,,,,,2021-10-15,16:59
649,509,FirstContact,Monica,complete,Web,,,,,,,2021-10-16,15:25
650,429,TicketReady,System,complete,,,,,,,,2021-10-17,15:23
651,801,InternRepair,Paul,start,,,,,,,,2021-10-18,16:29
652,801,ArrangeSurvey,Monica,complete,,,,,,,,2021-10-19,10:44
653,323,Survey,Nick,complete,,,,True,240.0,2.0,,2021-10-20,19:01
654,613,ExternRepair,FixIt,start,,,,,,,,2021-10-21,14:18
655,37,InternRepair,John,start,,,,,,,,2021-10-22,12:16
656,551,Survey,Jacky,start,,,,,,,,2021-10-23,7:10
657,174,ImmediateRepair,Eric,start,,,,,,,,2021-10-24,16:42
658,998,MakeTicket,Dian,complete,,E,2142.0,,,,,2021-10-25,1:45
659,284,InternRepair,Cindy,complete,,,,,,,,2021-10-26,21:09
660,132,ImmediateRepair,Barbara,start,,,,,,,,2021-10-27,1:40
661,927,TicketReady,System,complete,,,,,,,,2021-10-28,4:20
662,983,TicketReady,System,complete,,,,,,,,2021-10-29,16:16
663,488,RepairReady,System,complete,,,,,,,True,2021-10-30,17:00
664,330,RepairReady,System,complete,,,,,,,True,2021-10-31,18:05
665,344,TicketReady,System,complete,,,,,,,,2021-11-01,14:38
666,581,MakeTicket,Monica,start,,,,,,,,2021-11-02,14:14
667,403,ImmediateRepair,Jacky,start,,,,,,,,2021-11-03,2:38
668,228,Survey,Cindy,complete,,,,True,240.0,1.0,,2021-11-04,16:15
669,381,MakeTicket,Dian,start,,,,,,,,2021-11-05,12:13
670,759,ArrangeSurvey,Monica,complete,,,,,,,,2021-11-06,22:11
671,351,Survey,Anne,complete,,,,True,120.0,1.0,,2021-11-07,12:57
672,699,FirstContact,Dian,complete,Letter,,,,,,,2021-11-08,13:09
673,218,InformClientSurvey,System,complete,,,,,,,,2021-11-09,12:45
674,924,Survey,Jacky,complete,,,,True,120.0,1.0,,2021-11-10,3:07
675,95,SendTicketToFinAdmin,System,complete,,,,,,,,2021-11-11,7:29
676,162,InformClientSurvey,System,complete,,,,,,,,2021-11-12,4:42
677,831,FirstContact,Monica,complete,Phone,,,,,,,2021-11-13,21:43
678,531,FirstContact,Dian,complete,Personal,,,,,,,2021-11-14,1:17
679,421,ArrangeSurvey,Dian,start,,,,,,,,2021-11-15,5:46
680,136,MakeTicket,Monica,complete,,P,8514.0,,,,,2021-11-16,19:41
681,840,ArrangeSurvey,Dian,complete,,,,,,,,2021-11-17,4:24
682,97,Survey,Paul,complete,,,,True,220.0,2.0,,2021-11-18,17:55
683,369,ArrangeSurvey,Dian,complete,,,,,,,,2021-11-19,21:35
684,141,TicketReady,System,complete,,,,,,,,2021-11-20,3:33
685,549,ArrangeSurvey,Monica,complete,,,,,,,,2021-11-21,17:56
686,539,Survey,John,complete,,,,True,220.0,2.0,,2021-11-22,11:15
687,612,Survey,Anne,start,,,,,,,,2021-11-23,15:09
688,210,Survey,Barbara,complete,,,,True,120.0,3.0,,2021-11-24,15:03
689,824,ReadyInformClient,System,complete,,,,,,,True,2021-11-25,0:23
690,960,FirstContact,Dian,complete,Phone,,,,,,,2021-11-26,2:27
691,661,ExternRepair,FixIt,start,,,,,,,,2021-11-27,15:46
692,516,MakeTicket,Dian,start,,,,,,,,2021-11-28,12:40
693,621,MakeTicket,Dian,start,,,,,,,,2021-11-29,7:11
694,632,MakeTicket,Monica,complete,,P,355.0,,,,,2021-11-30,5:45
695,417,InternRepair,Anne,complete,,,,,,,,2021-12-01,18:10
696,749,FirstContact,Monica,complete,Personal,,,,,,,2021-12-02,4:51
697,859,TicketReady,System,complete,,,,,,,,2021-12-03,11:19
698,516,Survey,Edd,start,,,,,,,,2021-12-04,6:11
699,368,InformClientSurvey,System,complete,,,,,,,,2021-12-05,13:52
700,709,ImmediateRepair,Jacky,complete,,,,,,,,2021-12-06,17:09
701,667,Survey,Nick,start,,,,,,,,2021-12-07,14:12
702,891,RepairReady,System,complete,,,,,,,True,2021-12-08,8:06
703,721,MakeTicket,Dian,start,,,,,,,,2021-12-09,6:55
704,366,InternRepair,Edd,complete,,,,,,,,2021-12-10,23:07
705,557,MakeTicket,Monica,complete,,P,1790.0,,,,,2021-12-11,22:34
706,282,MakeTicket,Monica,complete,,P,2060.0,,,,,2021-12-12,16:06
707,432,TicketReady,System,complete,,,,,,,,2021-12-13,19:22
708,367,TicketReady,System,complete,,,,,,,,2021-12-14,22:17
709,816,ArrangeSurvey,Dian,complete,,,,,,,,2021-12-15,5:51
710,511,InformClientSurvey,System,complete,,,,,,,,2021-12-16,23:35
711,532,ImmediateRepair,Jacky,start,,,,,,,,2021-12-17,5:34
712,162,FirstContact,Dian,complete,Phone,,,,,,,2021-12-18,4:37
713,19,Survey,Anne,complete,,,,True,120.0,1.0,,2021-12-19,21:24
714,509,ReadyInformClient,System,complete,,,,,,,True,2021-12-20,10:53
715,471,InformClientWrongPlace,Dian,complete,,,,,,,,2021-12-21,15:56
716,819,ImmediateRepair,Anne,complete,,,,,,,,2021-12-22,5:26
717,772,ReadyInformClient,System,complete,,,,,,,True,2021-12-23,0:33
718,357,TicketReady,System,complete,,,,,,,,2021-12-24,22:26
719,548,ArrangeSurvey,Dian,start,,,,,,,,2021-12-25,8:19
720,343,MakeTicket,Monica,start,,,,,,,,2021-12-26,17:51
721,850,ImmediateRepair,Barbara,start,,,,,,,,2021-12-27,21:43
